ward_id,ward_name,forecast_date,temperature_max_c,temperature_min_c,temperature_mean_c,humidity_mean_pct,humidity_max_pct,wind_mean_mps,solar_max_wm2,heat_index_max_c,wbgt_max_c,wbgt_mean_c,utci_max_c,thermal_hazard_score,danger_hours,extreme_hours,night_temperature_min_c,peak_risk_time_ist,population_estimate_2020,population_density_per_sq_km,exposure_score,danger_day,consecutive_danger_days,heat_duration_score,mortality_risk_index,risk_level,alert_code,map_color,recommended_action,sms_alert_required,open_cooling_centres,shift_outdoor_work_hours,hospital_surge_alert,model_version,risk_interpretation,vulnerability_data_status
1,NARELA,2026-08-28,33.7,27.3,30.3,76.0,92,2.12,764.0,40.03,30.3,28.31,40.84,67.62,11,0,27.3,2026-08-28T11:00,107464,5301.18,25.21,True,1,33.33,53.0,High,ORANGE,#E67E22,Activate the local heat action plan; open cooling centres; shift strenuous outdoor work away from afternoon hours; alert hospitals for a possible heat-illness surge.,True,True,True,True,provisional-impact-risk-v2,Relative heat-health impact ranking; not a predicted death count,WorldPop exposure included; demographic and health-outcome calibration pending
221,KISHAN KUNJ,2026-08-31,36.0,27.7,31.4,63.83,85,1.41,828.0,41.42,31.27,28.04,43.62,75.72,9,2,27.7,2026-08-31T14:00,46688,34001.89,41.92,True,4,100.0,66.93,High,ORANGE,#E67E22,Activate the local heat action plan; open cooling centres; shift strenuous outdoor work away from afternoon hours; alert hospitals for a possible heat-illness surge.,True,True,True,True,provisional-impact-risk-v2,Relative heat-health impact ranking; not a predicted death count,WorldPop exposure included; demographic and health-outcome calibration pending
221,KISHAN KUNJ,2026-09-01,34.2,27.3,30.01,76.12,95,1.03,767.0,40.29,30.7,28.1,42.27,71.31,9,0,27.3,2026-09-01T13:00,46688,34001.89,41.92,True,5,100.0,63.03,High,ORANGE,#E67E22,Activate the local heat action plan; open cooling centres; shift strenuous outdoor work away from afternoon hours; alert hospitals for a possible heat-illness surge.,True,True,True,True,provisional-impact-risk-v2,Relative heat-health impact ranking; not a predicted death count,WorldPop exposure included; demographic and health-outcome calibration pending
222,LAXMI NAGAR,2026-08-28,34.6,26.5,30.68,73.17,93,1.96,767.0,40.16,30.58,28.35,41.98,70.55,13,0,26.5,2026-08-28T13:00,35279,38430.28,43.96,True,1,33.33,57.94,High,ORANGE,#E67E22,Activate the local heat action plan; open cooling centres; shift strenuous outdoor work away from afternoon hours; alert hospitals for a possible heat-illness surge.,True,True,True,True,provisional-impact-risk-v2,Relative heat-health impact ranking; not a predicted death count,WorldPop exposure included; demographic and health-outcome calibration pending
222,LAXMI NAGAR,2026-08-29,35.3,26.9,31.11,66.71,80,2.03,838.0,40.76,30.98,28.1,43.5,74.28,14,0,26.9,2026-08-29T13:00,35279,38430.28,43.96,True,2,66.67,63.48,High,ORANGE,#E67E22,Activate the local heat action plan; open cooling centres; shift strenuous outdoor work away from afternoon hours; alert hospitals for a possible heat-illness surge.,True,True,True,True,provisional-impact-risk-v2,Relative heat-health impact ranking; not a predicted death count,WorldPop exposure included; demographic and health-outcome calibration pending
222,LAXMI NAGAR,2026-08-30,35.8,27.7,31.6,63.42,81,1.7,776.0,40.56,30.87,28.17,43.01,73.25,15,0,27.7,2026-08-30T14:00,35279,38430.28,43.96,True,3,100.0,65.04,High,ORANGE,#E67E22,Activate the local heat action plan; open cooling centres; shift strenuous outdoor work away from afternoon hours; alert hospitals for a possible heat-illness surge.,True,True,True,True,provisional-impact-risk-v2,Relative heat-health impact ranking; not a predicted death count,WorldPop exposure included; demographic and health-outcome calibration pending
222,LAXMI NAGAR,2026-08-31,36.0,27.7,31.4,63.83,85,1.41,828.0,41.42,31.27,28.04,43.62,75.72,9,2,27.7,2026-08-31T14:00,35279,38430.28,43.96,True,4,100.0,67.24,High,ORANGE,#E67E22,Activate the local heat action plan; open cooling centres; shift strenuous outdoor work away from afternoon hours; alert hospitals for a possible heat-illness surge.,True,True,True,True,provisional-impact-risk-v2,Relative heat-health impact ranking; not a predicted death count,WorldPop exposure included; demographic and health-outcome calibration pending
222,LAXMI NAGAR,2026-09-01,34.2,27.3,30.01,76.12,95,1.03,767.0,40.29,30.7,28.1,42.27,71.31,9,0,27.3,2026-09-01T13:00,35279,38430.28,43.96,True,5,100.0,63.32,High,ORANGE,#E67E22,Activate the local heat action plan; open cooling centres; shift strenuous outdoor work away from afternoon hours; alert hospitals for a possible heat-illness surge.,True,True,True,True,provisional-impact-risk-v2,Relative heat-health impact ranking; not a predicted death count,WorldPop exposure included; demographic and health-outcome calibration pending
223,SHAKARPUR,2026-08-28,34.6,26.5,30.68,73.17,93,1.96,767.0,40.16,30.58,28.35,41.98,70.55,13,0,26.5,2026-08-28T13:00,40530,35182.29,41.63,True,1,33.33,57.61,High,ORANGE,#E67E22,Activate the local heat action plan; open cooling centres; shift strenuous outdoor work away from afternoon hours; alert hospitals for a possible heat-illness surge.,True,True,True,True,provisional-impact-risk-v2,Relative heat-health impact ranking; not a predicted death count,WorldPop exposure included; demographic and health-outcome calibration pending
223,SHAKARPUR,2026-08-29,35.3,26.9,31.11,66.71,80,2.03,838.0,40.76,30.98,28.1,43.5,74.28,14,0,26.9,2026-08-29T13:00,40530,35182.29,41.63,True,2,66.67,63.13,High,ORANGE,#E67E22,Activate the local heat action plan; open cooling centres; shift strenuous outdoor work away from afternoon hours; alert hospitals for a possible heat-illness surge.,True,True,True,True,provisional-impact-risk-v2,Relative heat-health impact ranking; not a predicted death count,WorldPop exposure included; demographic and health-outcome calibration pending
223,SHAKARPUR,2026-08-30,35.8,27.7,31.6,63.42,81,1.7,776.0,40.56,30.87,28.17,43.01,73.25,15,0,27.7,2026-08-30T14:00,40530,35182.29,41.63,True,3,100.0,64.7,High,ORANGE,#E67E22,Activate the local heat action plan; open cooling centres; shift strenuous outdoor work away from afternoon hours; alert hospitals for a possible heat-illness surge.,True,True,True,True,provisional-impact-risk-v2,Relative heat-health impact ranking; not a predicted death count,WorldPop exposure included; demographic and health-outcome calibration pending
223,SHAKARPUR,2026-08-31,36.0,27.7,31.4,63.83,85,1.41,828.0,41.42,31.27,28.04,43.62,75.72,9,2,27.7,2026-08-31T14:00,40530,35182.29,41.63,True,4,100.0,66.88,High,ORANGE,#E67E22,Activate the local heat action plan; open cooling centres; shift strenuous outdoor work away from afternoon hours; alert hospitals for a possible heat-illness surge.,True,True,True,True,provisional-impact-risk-v2,Relative heat-health impact ranking; not a predicted death count,WorldPop exposure included; demographic and health-outcome calibration pending
223,SHAKARPUR,2026-09-01,34.2,27.3,30.01,76.12,95,1.03,767.0,40.29,30.7,28.1,42.27,71.31,9,0,27.3,2026-09-01T13:00,40530,35182.29,41.63,True,5,100.0,62.99,High,ORANGE,#E67E22,Activate the local heat action plan; open cooling centres; shift strenuous outdoor work away from afternoon hours; alert hospitals for a possible heat-illness surge.,True,True,True,True,provisional-impact-risk-v2,Relative heat-health impact ranking; not a predicted death count,WorldPop exposure included; demographic and health-outcome calibration pending
224,PANDAV NAGAR,2026-08-28,34.6,26.5,30.68,73.17,93,1.96,767.0,40.16,30.58,28.35,41.98,70.55,13,0,26.5,2026-08-28T13:00,59364,33467.13,44.7,True,1,33.33,58.05,High,ORANGE,#E67E22,Activate the local heat action plan; open cooling centres; shift strenuous outdoor work away from afternoon hours; alert hospitals for a possible heat-illness surge.,True,True,True,True,provisional-impact-risk-v2,Relative heat-health impact ranking; not a predicted death count,WorldPop exposure included; demographic and health-outcome calibration pending
224,PANDAV NAGAR,2026-08-29,35.3,26.9,31.11,66.71,80,2.03,838.0,40.76,30.98,28.1,43.5,74.28,14,0,26.9,2026-08-29T13:00,59364,33467.13,44.7,True,2,66.67,63.59,High,ORANGE,#E67E22,Activate the local heat action plan; open cooling centres; shift strenuous outdoor work away from afternoon hours; alert hospitals for a possible heat-illness surge.,True,True,True,True,provisional-impact-risk-v2,Relative heat-health impact ranking; not a predicted death count,WorldPop exposure included; demographic and health-outcome calibration pending
224,PANDAV NAGAR,2026-08-30,35.8,27.7,31.6,63.42,81,1.7,776.0,40.56,30.87,28.17,43.01,73.25,15,0,27.7,2026-08-30T14:00,59364,33467.13,44.7,True,3,100.0,65.15,High,ORANGE,#E67E22,Activate the local heat action plan; open cooling centres; shift strenuous outdoor work away from afternoon hours; alert hospitals for a possible heat-illness surge.,True,True,True,True,provisional-impact-risk-v2,Relative heat-health impact ranking; not a predicted death count,WorldPop exposure included; demographic and health-outcome calibration pending
224,PANDAV NAGAR,2026-08-31,36.0,27.7,31.4,63.83,85,1.41,828.0,41.42,31.27,28.04,43.62,75.72,9,2,27.7,2026-08-31T14:00,59364,33467.13,44.7,True,4,100.0,67.35,High,ORANGE,#E67E22,Activate the local heat action plan; open cooling centres; shift strenuous outdoor work away from afternoon hours; alert hospitals for a possible heat-illness surge.,True,True,True,True,provisional-impact-risk-v2,Relative heat-health impact ranking; not a predicted death count,WorldPop exposure included; demographic and health-outcome calibration pending
224,PANDAV NAGAR,2026-09-01,34.2,27.3,30.01,76.12,95,1.03,767.0,40.29,30.7,28.1,42.27,71.31,9,0,27.3,2026-09-01T13:00,59364,33467.13,44.7,True,5,100.0,63.43,High,ORANGE,#E67E22,Activate the local heat action plan; open cooling centres; shift strenuous outdoor work away from afternoon hours; alert hospitals for a possible heat-illness surge.,True,True,True,True,provisional-impact-risk-v2,Relative heat-health impact ranking; not a predicted death count,WorldPop exposure included; demographic and health-outcome calibration pending
225,ANAND VIHAR,2026-08-28,34.6,26.5,30.68,73.17,93,1.96,767.0,40.16,30.58,28.35,41.98,70.55,13,0,26.5,2026-08-28T13:00,120989,27495.63,54.33,True,1,33.33,59.41,High,ORANGE,#E67E22,Activate the local heat action plan; open cooling centres; shift strenuous outdoor work away from afternoon hours; alert hospitals for a possible heat-illness surge.,True,True,True,True,provisional-impact-risk-v2,Relative heat-health impact ranking; not a predicted death count,WorldPop exposure included; demographic and health-outcome calibration pending
225,ANAND VIHAR,2026-08-29,35.3,26.9,31.11,66.71,80,2.03,838.0,40.76,30.98,28.1,43.5,74.28,14,0,26.9,2026-08-29T13:00,120989,27495.63,54.33,True,2,66.67,65.02,High,ORANGE,#E67E22,Activate the local heat action plan; open cooling centres; shift strenuous outdoor work away from afternoon hours; alert hospitals for a possible heat-illness surge.,True,True,True,True,provisional-impact-risk-v2,Relative heat-health impact ranking; not a predicted death count,WorldPop exposure included; demographic and health-outcome calibration pending
225,ANAND VIHAR,2026-08-30,35.8,27.7,31.6,63.42,81,1.7,776.0,40.56,30.87,28.17,43.01,73.25,15,0,27.7,2026-08-30T14:00,120989,27495.63,54.33,True,3,100.0,66.56,High,ORANGE,#E67E22,Activate the local heat action plan; open cooling centres; shift strenuous outdoor work away from afternoon hours; alert hospitals for a possible heat-illness surge.,True,True,True,True,provisional-impact-risk-v2,Relative heat-health impact ranking; not a predicted death count,WorldPop exposure included; demographic and health-outcome calibration pending
225,ANAND VIHAR,2026-08-31,36.0,27.7,31.4,63.83,85,1.41,828.0,41.42,31.27,28.04,43.62,75.72,9,2,27.7,2026-08-31T14:00,120989,27495.63,54.33,True,4,100.0,68.81,High,ORANGE,#E67E22,Activate the local heat action plan; open cooling centres; shift strenuous outdoor work away from afternoon hours; alert hospitals for a possible heat-illness surge.,True,True,True,True,provisional-impact-risk-v2,Relative heat-health impact ranking; not a predicted death count,WorldPop exposure included; demographic and health-outcome calibration pending
225,ANAND VIHAR,2026-09-01,34.2,27.3,30.01,76.12,95,1.03,767.0,40.29,30.7,28.1,42.27,71.31,9,0,27.3,2026-09-01T13:00,120989,27495.63,54.33,True,5,100.0,64.8,High,ORANGE,#E67E22,Activate the local heat action plan; open cooling centres; shift strenuous outdoor work away from afternoon hours; alert hospitals for a possible heat-illness surge.,True,True,True,True,provisional-impact-risk-v2,Relative heat-health impact ranking; not a predicted death count,WorldPop exposure included; demographic and health-outcome calibration pending
226,VISHWASH NAGAR,2026-08-28,34.6,26.5,30.68,73.17,93,1.96,767.0,40.16,30.58,28.35,41.98,70.55,13,0,26.5,2026-08-28T13:00,40560,33682.11,39.92,True,1,33.33,57.37,High,ORANGE,#E67E22,Activate the local heat action plan; open cooling centres; shift strenuous outdoor work away from afternoon hours; alert hospitals for a possible heat-illness surge.,True,True,True,True,provisional-impact-risk-v2,Relative heat-health impact ranking; not a predicted death count,WorldPop exposure included; demographic and health-outcome calibration pending
226,VISHWASH NAGAR,2026-08-29,35.3,26.9,31.11,66.71,80,2.03,838.0,40.76,30.98,28.1,43.5,74.28,14,0,26.9,2026-08-29T13:00,40560,33682.11,39.92,True,2,66.67,62.88,High,ORANGE,#E67E22,Activate the local heat action plan; open cooling centres; shift strenuous outdoor work away from afternoon hours; alert hospitals for a possible heat-illness surge.,True,True,True,True,provisional-impact-risk-v2,Relative heat-health impact ranking; not a predicted death count,WorldPop exposure included; demographic and health-outcome calibration pending
226,VISHWASH NAGAR,2026-08-30,35.8,27.7,31.6,63.42,81,1.7,776.0,40.56,30.87,28.17,43.01,73.25,15,0,27.7,2026-08-30T14:00,40560,33682.11,39.92,True,3,100.0,64.45,High,ORANGE,#E67E22,Activate the local heat action plan; open cooling centres; shift strenuous outdoor work away from afternoon hours; alert hospitals for a possible heat-illness surge.,True,True,True,True,provisional-impact-risk-v2,Relative heat-health impact ranking; not a predicted death count,WorldPop exposure included; demographic and health-outcome calibration pending
226,VISHWASH NAGAR,2026-08-31,36.0,27.7,31.4,63.83,85,1.41,828.0,41.42,31.27,28.04,43.62,75.72,9,2,27.7,2026-08-31T14:00,40560,33682.11,39.92,True,4,100.0,66.63,High,ORANGE,#E67E22,Activate the local heat action plan; open cooling centres; shift strenuous outdoor work away from afternoon hours; alert hospitals for a possible heat-illness surge.,True,True,True,True,provisional-impact-risk-v2,Relative heat-health impact ranking; not a predicted death count,WorldPop exposure included; demographic and health-outcome calibration pending
226,VISHWASH NAGAR,2026-09-01,34.2,27.3,30.01,76.12,95,1.03,767.0,40.29,30.7,28.1,42.27,71.31,9,0,27.3,2026-09-01T13:00,40560,33682.11,39.92,True,5,100.0,62.75,High,ORANGE,#E67E22,Activate the local heat action plan; open cooling centres; shift strenuous outdoor work away from afternoon hours; alert hospitals for a possible heat-illness surge.,True,True,True,True,provisional-impact-risk-v2,Relative heat-health impact ranking; not a predicted death count,WorldPop exposure included; demographic and health-outcome calibration pending
227,I.P EXTENTION,2026-08-28,34.6,26.5,30.68,73.17,93,1.96,767.0,40.16,30.58,28.35,41.98,70.55,13,0,26.5,2026-08-28T13:00,150274,33186.26,68.7,True,1,33.33,61.43,High,ORANGE,#E67E22,Activate the local heat action plan; open cooling centres; shift strenuous outdoor work away from afternoon hours; alert hospitals for a possible heat-illness surge.,True,True,True,True,provisional-impact-risk-v2,Relative heat-health impact ranking; not a predicted death count,WorldPop exposure included; demographic and health-outcome calibration pending
227,I.P EXTENTION,2026-08-29,35.3,26.9,31.11,66.71,80,2.03,838.0,40.76,30.98,28.1,43.5,74.28,14,0,26.9,2026-08-29T13:00,150274,33186.26,68.7,True,2,66.67,67.15,High,ORANGE,#E67E22,Activate the local heat action plan; open cooling centres; shift strenuous outdoor work away from afternoon hours; alert hospitals for a possible heat-illness surge.,True,True,True,True,provisional-impact-risk-v2,Relative heat-health impact ranking; not a predicted death count,WorldPop exposure included; demographic and health-outcome calibration pending
227,I.P EXTENTION,2026-08-30,35.8,27.7,31.6,63.42,81,1.7,776.0,40.56,30.87,28.17,43.01,73.25,15,0,27.7,2026-08-30T14:00,150274,33186.26,68.7,True,3,100.0,68.66,High,ORANGE,#E67E22,Activate the local heat action plan; open cooling centres; shift strenuous outdoor work away from afternoon hours; alert hospitals for a possible heat-illness surge.,True,True,True,True,provisional-impact-risk-v2,Relative heat-health impact ranking; not a predicted death count,WorldPop exposure included; demographic and health-outcome calibration pending
227,I.P EXTENTION,2026-08-31,36.0,27.7,31.4,63.83,85,1.41,828.0,41.42,31.27,28.04,43.62,75.72,9,2,27.7,2026-08-31T14:00,150274,33186.26,68.7,True,4,100.0,70.98,High,ORANGE,#E67E22,Activate the local heat action plan; open cooling centres; shift strenuous outdoor work away from afternoon hours; alert hospitals for a possible heat-illness surge.,True,True,True,True,provisional-impact-risk-v2,Relative heat-health impact ranking; not a predicted death count,WorldPop exposure included; demographic and health-outcome calibration pending
